tconst;averageRating;numVotes;Title;startYear;runtimeMinutes;genres;director
tt4613254;7.4;5973;Heartstone;2016;129;Drama,Romance;Gu?mundur Arnar Gu?mundsson
tt0485774;4;1369;Heartstopper;2006;92;Horror,Thriller;Bob Keen
tt5701718;5.5;2701;Heartthrob;2017;86;Drama,Romance,Thriller;Chris Sivertson
tt0068688;6.1;1867;Heat;1972;102;Comedy,Drama,Romance;Paul Morrissey
tt0093164;5.6;2384;Heat;1986;101;Action,Crime,Drama;
tt0113277;8.3;692843;Heat;1995;170;Action,Crime,Drama;Michael Mann
tt0084058;6.5;1996;Heat and Dust;1983;130;Drama,Romance;James Ivory
tt27655241;7.7;4132;Heat Is On;2023;130;Thriller;
tt0097493;7.2;111706;Heathers;1988;103;Comedy,Crime;Michael Lehmann
tt0113278;4.1;1345;Heatseeker;1995;91;Action,Drama,Sci-Fi;Albert Pyun
tt3663040;4.8;3302;Heatstroke;2013;92;Action,Thriller;Evelyn Purcell
tt17291716;5.1;1710;Heatwave;2022;100;Thriller;Ernie Barbarash
tt0246677;7;26223;Heaven;2002;97;Crime,Drama,Romance;Tom Tykwer
tt20115138;6.6;1542;Heaven;2022;130;Crime,Mystery,Thriller;Unni Govindraj
tt0107096;6.8;14850;Heaven & Earth;1993;140;Action,Biography,Drama;Oliver Stone
tt2244889;6.9;1376;Heaven Adores You;2014;104;Biography,Documentary,Drama;Nickolas Dylan Rossi
tt0099753;6.8;1103;Heaven and Earth;1990;125;Action,Adventure,Drama;Haruki Kadokawa
tt0035979;7.4;11956;Heaven Can Wait;1943;112;Comedy,Drama,Fantasy;Ernst Lubitsch
tt0077663;6.9;22763;Heaven Can Wait;1978;101;Comedy,Fantasy,Romance;
tt0089264;6.9;4842;Heaven Help Us;1985;104;Comedy,Drama,Romance;Michael Dinner
tt1929263;5.8;28041;Heaven Is for Real;2014;99;Biography,Drama,Family;Randall Wallace
tt3687186;6.8;8822;Heaven Knows What;2014;97;Crime,Drama;
tt0050490;7.3;9240;Heaven Knows, Mr. Allison;1957;107;Adventure,Drama,War;John Huston
tt5766118;6.9;1007;Heaven Will Wait;2016;105;Drama;Marie-Castille Mention-Schaar
tt0064409;6.3;1037;Heaven with a Gun;1969;101;Drama,Western;Lee H. Katzin
tt7583280;7.4;1356;Heaven Without People;2017;91;Drama;Lucien Bourjeily
tt0110005;7.3;66302;Heavenly Creatures;1994;99;Biography,Crime,Drama;Peter Jackson
tt0872022;7.4;3523;Heavenly Forest;2006;116;Drama,Romance;Takehiko Shinjô
tt2466684;7.4;2703;Heavenly Shift;2013;100;Comedy,Drama;Márk Bodzsár
tt2006753;5.3;2147;Heavenly Sword;2014;85;Action,Adventure,Animation;Gun Ho Jang
tt11034276;6.1;1100;Heavens Above;2021;120;Comedy,Drama,Fantasy;Srdjan Dragojevic
tt0057134;6.7;1646;Heavens Above!;1963;118;Comedy;
tt0119272;5.7;2156;Heaven's Burning;1997;99;Action,Crime,Drama;Craig Lahiff
tt0425094;6.6;1438;Heavens Fall;2006;105;Crime,Drama;Terry Green
tt0080855;6.7;16465;Heaven's Gate;1980;219;Adventure,Drama,Western;Michael Cimino
tt0116508;5.8;5634;Heaven's Prisoners;1996;132;Drama,Mystery,Thriller;Phil Joanou
tt0113280;6.7;5683;Heavy;1995;105;Drama,Romance;James Mangold
tt8960572;5.9;1056;Heavy Load;2019;91;Comedy;Magnus Millang
tt0082509;6.6;37133;Heavy Metal;1981;86;Adventure,Animation,Fantasy;
tt0119273;5.4;9090;Heavy Metal 2000;2000;88;Action,Adventure,Animation;
tt1092007;7.6;1157;Heavy Metal in Baghdad;2007;84;Documentary,Music,War;
tt0491211;4.4;1119;Heavy Petting;2007;94;Comedy;Marcel Sarmiento
tt0070165;6.5;3566;Heavy Traffic;1973;77;Animation,Comedy,Drama;Ralph Bakshi
tt7220754;7;10166;Heavy Trip;2018;92;Comedy,Music;
tt0110006;6.6;29827;Heavyweights;1995;100;Comedy,Drama,Family;Steven Brill
tt3962184;6.7;2762;Hebbuli;2017;141;Action,Drama,Thriller;
tt0903849;6.1;2813;Heckler;2007;80;Comedy,Documentary;Michael Addis
tt0093169;6.9;2083;Hector;1987;95;Comedy;Stijn Coninx
tt3917118;6.9;1777;Hector;2015;87;Drama;Jake Gavin
tt1626146;6.9;49813;Hector and the Search for Happiness;2014;120;Adventure,Comedy,Drama;Peter Chelsom
tt5011242;6.7;1300;Hedi;2016;88;Drama,Romance;Mohamed Ben Attia
tt0248845;7.7;36824;Hedwig and the Angry Inch;2001;95;Comedy,Drama,Music;John Cameron Mitchell
tt0028988;7.2;4794;Heidi;1937;88;Drama,Family,Musical;Allan Dwan
tt0439197;6.4;1013;Heidi;2005;104;Drama,Family;Paul Marcus
tt3700392;7.4;6733;Heidi;2015;111;Drama,Family;Alain Gsponer
tt0382073;6.8;4794;Heights;2005;93;Drama,Romance;Chris Terrio
tt0252503;6.5;38425;Heist;2001;109;Action,Crime,Drama;David Mamet
tt3276924;6.1;31967;Heist;2015;93;Action,Crime,Drama;Scott Mann
tt10713340;5.3;2751;Held;2020;94;Horror,Mystery,Thriller;
tt9179230;7.6;4088;Held for Ransom;2019;138;Biography,Drama,War;
tt0165831;5.2;4029;Held Up;1999;89;Comedy;Steve Rash
tt1012729;6.2;2171;Helen;2009;120;Drama;Sandra Nettelbeck
tt10735202;7.7;3670;Helen;2019;117;Drama,Thriller;Mathukutty Xavier
tt0049301;6.1;2387;Helen of Troy;1956;118;Drama,History,Romance;
tt1720114;6.8;1475;Heleno;2011;116;Biography,Drama,Sport;José Henrique Fonseca
tt2852376;6.8;5292;Heli;2013;105;Crime,Drama,Romance;Amat Escalante
tt8427036;5.4;1248;Helicopter Eela;2018;135;Drama;Pradeep Sarkar
tt3094236;5;1677;Helicopter Mom;2014;81;Comedy,Drama;Salomé Breziner
tt3614922;5.5;1329;Helios;2015;118;Action,Crime,Drama;
tt0430224;6.8;2512;Hell;2005;102;Drama;Danis Tanovic
tt1643222;5.9;12273;Hell;2011;89;Horror,Sci-Fi,Thriller;Tim Fehlbaum
tt1692190;7.7;11536;Hell;2010;149;Action,Comedy,Crime;Luis Estrada
tt2141773;5.3;5216;Hell and Back;2015;86;Adventure,Animation,Comedy;
tt1748043;6.4;2332;Hell and Back Again;2011;88;Action,Documentary,History;Danfung Dennis
tt0047073;6.1;2152;Hell and High Water;1954;103;Action,Adventure,Drama;Samuel Fuller
tt2318527;4.9;9929;Hell Baby;2013;98;Comedy,Horror;
tt0053899;6.6;1184;Hell Bent for Leather;1960;82;Western;George Sherman
tt0093171;5.5;7004;Hell Comes to Frogtown;1988;86;Action,Comedy,Sci-Fi;
tt19845414;6.7;1769;Hell Dogs;2022;138;Action,Crime,Drama;Masato Harada
tt0051713;7.2;3855;Hell Drivers;1957;108;Crime,Drama,Film-Noir;Cy Endfield
tt1999890;5.5;18521;Hell Fest;2018;89;Horror,Thriller;Gregory Plotkin
tt5356670;3.3;1318;Hell Girl;2019;81;Horror;Lawrence Riggins
tt15141632;4.7;2269;Hell Hath No Fury;2021;94;Action,War;Jesse V. Johnson
tt0091192;5.1;1265;Hell High;1987;84;Crime,Horror,Thriller;Douglas Grossman
tt0301235;6.8;1684;Hell House;2001;85;Documentary;George Ratliff
tt4267026;6.4;19980;Hell House LLC;2015;93;Horror,Mystery;Stephen Cognetti
tt8707374;5.3;5358;Hell House LLC II: The Abaddon Hotel;2018;83;Horror,Mystery;Stephen Cognetti
tt10675136;5.1;3646;Hell House LLC III: Lake of Fire;2019;85;Horror,Mystery;Stephen Cognetti
tt0063056;7.3;8827;Hell in the Pacific;1968;103;Adventure,War;John Boorman
tt0053900;7;1270;Hell Is a City;1960;98;Crime,Thriller;Val Guest
tt0056062;6.9;7312;Hell Is for Heroes;1962;90;Drama,War;Don Siegel
tt0082511;5.6;8334;Hell Night;1981;101;Horror,Thriller;Tom DeSimone
tt0082559;4.9;5677;Hell of the Living Dead;1980;99;Horror,Sci-Fi,Thriller;
tt8652584;4.6;1881;Hell on the Border;2019;106;Adventure,Biography,Western;Wes Miller
tt2582782;7.6;243090;Hell or High Water;2016;102;Crime,Drama,Thriller;David Mackenzie
tt0411475;5;16221;Hell Ride;2008;84;Action,Drama,Thriller;Larry Bishop
tt0053901;6.9;1548;Hell to Eternity;1960;131;Biography,Drama,War;Phil Karlson
tt5328602;5;3015;Hell Trip;2018;86;Horror,Thriller;Patrick Garcia
tt0070169;5.9;1674;Hell Up in Harlem;1973;94;Action,Crime,Drama;Larry Cohen
tt0051759;6.9;1602;Hell, Heaven or Hoboken;1958;101;Drama,History,War;John Guillermin
tt10469118;8.6;1519;Hellaro;2019;121;Drama;Abhishek Shah
tt14905650;5.8;6056;Hellbender;2021;86;Horror;
tt1865393;4.9;1790;Hellbenders;2012;85;Comedy,Horror,Thriller;J.T. Petty
tt0356159;5.5;2632;Hellbent;2004;84;Horror,Thriller;Paul Etheredge
tt0107101;4.7;3758;Hellbound;1994;95;Action,Fantasy,Horror;Aaron Norris
tt0095294;6.4;54157;Hellbound: Hellraiser II;1988;97;Horror,Thriller;Tony Randel
tt0167190;6.8;342164;Hellboy;2004;122;Action,Adventure,Fantasy;Guillermo del Toro
tt2274648;5.2;95313;Hellboy;2019;120;Action,Adventure,Fantasy;Neil Marshall
tt0411477;7;281006;Hellboy II: The Golden Army;2008;120;Action,Adventure,Fantasy;Guillermo del Toro
tt0050500;5.6;1110;Hellcats of the Navy;1957;82;Drama,Thriller,War;Nathan Juran
tt1653913;5.2;1732;Helldriver;2010;117;Horror,Sci-Fi;Yoshihiro Nishimura
tt0053902;5.9;1477;Heller in Pink Tights;1960;100;Western;George Cukor
tt0063060;6.5;6212;Hellfighters;1968;121;Action,Adventure,Drama;Andrew V. McLaglen
tt0097498;3.6;1749;Hellgate;1989;91;Horror;William A. Levey
tt19724142;5.8;6965;Hellhole;2022;91;Horror,Mystery;Bartosz M. Kowalski
tt0083019;4.7;1129;Hellhole Women;1981;102;Action,Crime,Drama;Jesús Franco
tt3186318;6;5596;Hellion;2014;99;Drama,Thriller;Kat Candler
tt3305844;4.2;3395;Hellions;2015;80;Drama,Horror,Thriller;Bruce McDonald
tt0924225;6.6;1170;Hello;2007;\N;Comedy,Mystery;
tt1087856;3.3;2249;Hello;2008;129;Drama,Romance;Atul Agnihotri
tt0093175;5.2;3676;Hello Again;1987;96;Comedy,Drama,Fantasy;Frank Perry
tt0233856;4.6;4519;Hello Brother;1999;139;Action,Comedy,Fantasy;Sohail Khan
tt0114329;7.7;2118;Hello Cinema;1995;75;Comedy,Documentary,Drama;Mohsen Makhmalbaf
tt1848926;7.5;4600;Hello Ghost;2010;111;Comedy,Drama,Family;Young-Tak Kim
tt8072400;7;2958;Hello Guru Prema Kosame;2018;140;Comedy,Romance;Trinadha Rao Nakkina
tt1876330;5.5;1467;Hello Herman;2012;90;Drama;Michelle Danner
tt14260080;5.5;4398;Hello Charlie;2021;102;Comedy;Pankaj Saraswat
tt2063666;6.2;6429;Hello I Must Be Going;2012;95;Comedy,Drama,Romance;Todd Louiso
tt0093176;5.7;7193;Hello Mary Lou: Prom Night II;1987;97;Horror,Thriller;Bruce Pittman
tt27141553;7.1;1898;Hello Meera;2023;93;Drama;Kakarla Srinivasu
tt8529186;6.1;2477;Hello Mr. Billionaire;2018;118;Comedy;
tt5755594;3.7;1347;Hello Mumbai;2016;107;Comedy,Drama,Romance;Ghorban Mohammadpour
tt1725995;7.5;3083;Hello Stranger;2010;130;Comedy,Romance;Banjong Pisanthanakun
tt9418812;6.7;3639;Hello World;2019;97;Animation,Comedy,Drama;Tomohiko Itô
tt15809718;7.3;1047;Hello Zindagi;2022;114;Adventure,Drama,Family;Rajan Rathod
tt6816070;7.3;2660;Hello!;2017;131;Action,Romance;Vikram K. Kumar
tt1670627;7.3;1697;Hello! How Are You?;2010;105;Comedy,Romance;Alexandru Maftei
tt0064418;7;16430;Hello, Dolly!;1969;146;Adventure,Comedy,Musical;Gene Kelly
tt4181158;5.1;3898;Hello, Goodbye and Everything in Between;2022;82;Comedy,Drama,Romance;Michael Lewen
tt10156112;7.3;1222;Hello, Love, Goodbye;2019;118;Drama,Romance;Cathy Garcia-Molina
tt3766394;6.6;22240;Hello, My Name Is Doris;2015;90;Comedy,Drama,Romance;Michael Showalter
tt0775480;5.1;1973;Hellphone;2007;98;Comedy,Fantasy,Horror;James Huth
tt0093177;6.9;135013;Hellraiser;1987;94;Horror,Thriller;Clive Barker
tt0887261;6;44739;Hellraiser;2022;121;Horror,Mystery,Thriller;David Bruckner
tt0104409;5.5;33858;Hellraiser III: Hell on Earth;1992;97;Horror;Anthony Hickox
tt0116514;5;23720;Hellraiser: Bloodline;1996;85;Horror,Sci-Fi;Kevin Yagher
tt1716747;2.7;9330;Hellraiser: Revelations;2011;75;Horror;Víctor Garcia
tt0020960;7.3;5736;Hell's Angels;1930;127;Drama,War;
tt0061758;5.1;2591;Hells Angels on Wheels;1967;95;Crime,Drama,Thriller;Richard Rush
tt0006780;6.7;1044;Hell's Hinges;1916;64;Romance,Western;
tt0022991;5.7;1397;Hell's House;1932;72;Drama;Howard Higgin
tt0129136;4.6;2757;Hell's Kitchen;1998;95;Crime,Drama;Tony Cinciripini
tt1227536;6.7;3582;Hellsinki;2009;133;Biography,Crime,Drama;Aleksi Mäkelä
tt4661358;6.8;2864;Hellstorm;2015;90;Documentary,History,War;Kyle Hunt
tt0033704;7.4;3375;Hellzapoppin';1941;84;Action,Comedy,Music;H.C. Potter
tt11460818;6.5;3404;Helmet;2021;104;Comedy,Drama;Satram Ramani
tt12870980;3.9;2022;Help;2021;96;Drama,Mystery,Thriller;Blake Ridder
tt0123313;8.2;1420;Help Its Vengos Visible Agent '000';1967;89;Comedy;Thanasis Vengos
tt1076251;6;1100;Help Me, Eros;2007;103;Drama;Kang-sheng Lee
tt0059260;7.1;20656;Help!;1965;92;Adventure,Comedy,Musical;Richard Lester
tt2308725;6.7;2350;Helpless;2012;117;Drama,Mystery,Thriller;Young-Joo Byun
tt12820524;8.9;1341;Helsreach: The Movie;2019;150;Sci-Fi;Richard Boylan
tt2147319;6.4;3104;Helter Skelter;2012;127;Crime,Drama,Horror;Mika Ninagawa
tt0847817;7.2;8074;Helvetica;2007;80;Documentary;Gary Hustwit
tt3817950;8.6;1265;Hemalkasa;2014;119;Biography,Drama,History;Samruoddhi Porey
tt0089984;7.2;3172;He-Man and She-Ra: The Secret of the Sword;1985;100;Action,Adventure,Animation;
tt1753899;5.7;1736;Hemel;2012;80;Drama;Sacha Polak
tt2266600;7.5;3380;Hemlock Society;2012;135;Comedy,Drama,Romance;Srijit Mukherji
tt0276191;4.9;2414;Hemso;2001;93;Comedy,Drama;Ömer Ugur
tt4944352;7.3;2413;Heneral Luna;2015;118;Action,Biography,History;Jerrold Tarog
tt1270766;5.8;1339;Henri 4;2010;155;Biography,Drama,War;Jo Baier
tt1433528;7.4;1957;Henri-Georges Clouzot's Inferno;2009;100;Documentary;
tt0099762;6.3;13907;Henry & June;1990;136;Biography,Drama;Philip Kaufman
tt0122529;7.1;7591;Henry Fool;1997;137;Comedy,Drama;Hal Hartley
tt3703836;6.1;3290;Henry Gamble's Birthday Party;2015;87;Drama;Stephen Cone
tt1029120;6.4;12911;Henry Poole Is Here;2008;99;Comedy,Drama;Mark Pellington
tt0036910;7;6864;Henry V;1944;137;Biography,Drama,History;Laurence Olivier
tt0097499;7.5;30992;Henry V;1989;137;Biography,Drama,History;Kenneth Branagh
tt0099763;7;39142;Henry: Portrait of a Serial Killer;1986;83;Biography,Crime,Drama;John McNaughton
tt0116516;5;1209;Henry: Portrait of a Serial Killer, Part 2;1996;84;Crime,Horror,Thriller;Chuck Parello
tt1220888;5.9;21016;Henry's Crime;2010;108;Comedy,Crime,Drama;Malcolm Venville
tt5492906;5.5;1033;Hentai Kamen: The Abnormal Crisis;2016;119;Comedy,Fantasy;Y?ichi Fukuda
tt5295358;4.3;1793;Hep Yek;2016;90;Comedy;Ali Yorgancioglu
tt6126428;4.4;1345;Hep Yek 2;2017;96;Comedy,Crime;Orçun Benli
tt5240732;7.6;3104;Hepta: The Last Lecture;2016;112;Drama,Romance;Hadi El Bagoury
tt1798709;8;647245;Her;2013;126;Drama,Romance,Sci-Fi;Spike Jonze
tt0097500;5.8;7591;Her Alibi;1989;94;Comedy,Crime,Mystery;Bruce Beresford
tt0469429;5.4;2353;Her Best Move;2007;101;Comedy,Family,Romance;Norm Hunter
tt10981202;6.8;1396;Her Blue Sky;2019;106;Animation,Drama,Family;Tatsuyuki Nagai
tt4778500;7.4;2397;Her Love Boils Bathwater;2016;125;Drama;Ryôta Nakano
tt0417751;5.1;1776;Her Minor Thing;2005;91;Comedy,Romance;Charles Matthau
tt7453138;4.5;1101;Her Name Was Christa;2020;119;Horror,Romance,Thriller;James L. Edwards
tt5295838;5.3;1904;Her Sey Asktan;2016;100;Comedy,Romance;Andaç Haznedaroglu
tt7942742;6;7896;Her Smell;2018;136;Drama,Music;Alex Ross Perry
tt28219494;7.7;1551;Her: Chapter 1;2023;103;Crime,Drama,Thriller;Sreedhar Swaraghav
tt0073104;6.7;1110;Hera Pheri;1976;164;Action,Comedy,Crime;Prakash Mehra
tt0242519;8.1;70555;Hera Pheri;2000;156;Action,Comedy,Crime;Priyadarshan
tt7560964;4.8;2283;Herbert West: Re-Animator;2017;83;Horror,Sci-Fi;Ivan Zuccon
tt0400497;4.9;49816;Herbie Fully Loaded;2005;101;Adventure,Comedy,Family;Angela Robinson
tt0080861;4.9;6089;Herbie Goes Bananas;1980;100;Adventure,Comedy,Family;Vincent McEveety
tt0076137;5.6;7911;Herbie Goes to Monte Carlo;1977;105;Action,Adventure,Comedy;Vincent McEveety
tt0071607;5.7;8581;Herbie Rides Again;1974;88;Comedy,Family,Fantasy;Robert Stevenson
tt0050381;5.4;2245;Hercules;1958;104;Adventure,Fantasy,History;Pietro Francisci
tt0085672;4;4298;Hercules;1983;98;Adventure,Fantasy,History;Luigi Cozzi
tt0119282;7.3;246160;Hercules;1997;93;Adventure,Animation,Comedy;
tt1267297;6;161741;Hercules;2014;98;Action,Adventure,Fantasy;Brett Ratner
tt0058311;2.9;1948;Hercules Against the Moon Men;1964;90;Adventure,Fantasy;Giacomo Gentilomo
tt0054851;4.3;1575;Hercules and the Captive Women;1961;101;Adventure,Comedy,Fantasy;Vittorio Cottafavi
tt0065832;3.3;19253;Hercules in New York;1970;92;Adventure,Comedy,Fantasy;Arthur Allan Seidelman
tt0054850;6.2;2220;Hercules in the Haunted World;1961;91;Adventure,Fantasy,Horror;Mario Bava
tt3499424;3;4231;Hercules Reborn;2014;95;Action,Adventure;Nick Lyon
tt0107103;7.3;1567;Hercules Returns;1993;82;Comedy;David Parker
tt0052782;4.6;2260;Hercules Unchained;1959;98;Adventure,Fantasy;
tt5851692;6.9;1192;Herd;2016;100;Comedy;Nikola Kojo
tt7401840;5;1186;Here After;2020;121;Comedy,Fantasy,Romance;Harry Greenberger
tt4814760;5.6;7760;Here Alone;2016;98;Drama,Horror,Sci-Fi;Rod Blackhurst
tt6069162;4.5;1749;Here and Now;2018;91;Drama,Music,Romance;Fabien Constant
tt1118045;6.3;1076;Here and There;2009;85;Comedy,Drama;Darko Lungulov
tt5598868;4.7;1318;Here Are the Young Men;2020;96;Drama;Eoin Macken
tt8649190;5.7;1432;Here Before;2021;83;Drama,Mystery,Thriller;Stacey Gregg
tt0037771;6.6;1434;Here Come the Co-eds;1945;90;Comedy;Jean Yarbrough
tt0033712;7.6;7030;Here Comes Mr. Jordan;1941;94;Comedy,Fantasy,Romance;Alexander Hall
tt1648179;6.4;94149;Here Comes the Boom;2012;105;Action,Comedy,Sport;Frank Coraci
tt2107648;5.6;4360;Here Comes the Devil;2012;97;Horror,Thriller;Adrian Garcia Bogliano
tt0043633;6.3;1171;Here Comes the Groom;1951;113;Comedy,Musical,Romance;Frank Capra
tt0025238;6.2;1119;Here Comes the Navy;1934;87;Comedy,Drama,Romance;Lloyd Bacon
tt0060529;7.3;1195;Here Is Your Life;1966;169;Drama;Jan Troell
tt0195778;5.2;8811;Here on Earth;2000;96;Drama,Romance;Mark Piznarski
tt10944596;6.7;5595;Here Today;2021;117;Comedy,Drama,Music;Billy Crystal
tt1874522;7.8;4558;Here Without Me;2011;100;Drama;Bahram Tavakoli
tt0063731;7.5;1013;Here, Beneath the North Star;1968;186;Drama,History,War;Edvin Laine
tt1212419;6.5;94450;Hereafter;2010;129;Drama,Fantasy,Romance;Clint Eastwood
tt7784604;7.3;353615;Hereditary;2018;127;Drama,Horror,Mystery;Ari Aster
tt0104412;6.5;23199;Hero;1992;119;Comedy,Drama,Romance;Stephen Frears
tt0299977;7.9;185514;Hero;2002;120;Action,Adventure,Drama;Yimou Zhang
tt0997157;6.7;1097;Hero;2007;130;Drama;Masayuki Suzuki
tt10329842;4.7;3459;Hero;2019;121;Action,Crime,Drama;Karen Oganesyan
tt10709232;6.3;2346;Hero;2019;164;Action,Drama,Thriller;P.S. Mithran
tt11306518;5.8;2139;Hero;2022;132;Action;Sriram Adittya
tt4467202;3.5;2743;Hero;2015;145;Action,Drama,Musical;Nikkhil Advani
tt0095296;5.2;4262;Hero and the Terror;1988;96;Action,Crime,Drama;William Tannen
tt0080863;5.9;1735;Hero at Large;1980;98;Comedy,Romance;Martin Davidson
tt10528948;4.6;1345;Hero Mode;2021;88;Adventure,Comedy,Family;A.J. Tesler
tt0119285;6.3;3254;Hero No. 1;1997;134;Comedy,Drama,Musical;David Dhawan
tt0977214;5.6;7360;Hero Wanted;2008;94;Action,Crime,Thriller;Brian Smrz
tt0221344;7.8;6768;Herod's Law;1999;123;Comedy,Crime,Drama;Luis Estrada
tt0076138;6;2055;Heroes;1977;112;Comedy,Drama;Jeremy Kagan
tt1114725;5.7;2310;Heroes;2008;139;Action,Adventure,Comedy;Samir Karnik
tt0024115;7.4;2448;Heroes for Sale;1933;76;Drama,Music,Romance;William A. Wellman
tt0080172;7.6;2487;Heroes of the East;1978;105;Action,Comedy;Chia-Liang Liu
tt0092264;6.3;1333;Heroes Shed No Tears;1984;93;Action,Drama,War;John Woo
tt4806012;4.6;2067;Heroes Wanted;2016;95;Action,Comedy;Joaquín Mazón
tt10384744;7.2;12074;Heroic Losers;2019;116;Adventure,Comedy,Crime;Sebastián Borensztein
tt0108606;5.8;1388;Heroic Trio 2: Executioners;1993;101;Action,Sci-Fi,Thriller;
tt1949548;5;4524;Heroine;2012;149;Drama;Madhur Bhandarkar
tt4396042;6.4;1481;Heroine Disqualified;2015;112;Comedy,Romance;Tsutomu Hanabusa
tt3142232;5.2;10181;Heropanti;2014;146;Action,Romance;Sabir Khan
tt11873440;2.5;27130;Heropanti 2;2022;145;Action,Comedy,Crime;Ahmed Khan
tt9902160;7;4414;Herself;2020;97;Drama;Phyllida Lloyd
tt0109958;7.3;1246;He's a Woman, She's a Man;1994;107;Comedy,Romance;
tt4590256;4.4;27397;He's All That;2021;88;Comedy,Romance;Mark Waters
tt1001508;6.4;179364;He's Just Not That Into You;2009;129;Comedy,Drama,Romance;Ken Kwapis
tt4052050;5.3;9211;He's Out There;2018;89;Horror,Thriller;Dennis Iliadis
tt1403177;6.9;53584;Hesher;2010;106;Comedy,Drama;Spencer Susser
tt0073107;7;1738;Hester Street;1975;89;Drama,Romance;Joan Micklin Silver
tt2691722;7.1;3033;Het vonnis;2013;111;Crime,Drama;Jan Verheyen
tt6143782;3.9;2065;Hex;2018;85;Horror,Thriller;Rudolf Buitendach
tt0107107;5.5;1767;Hexed;1993;90;Comedy,Crime,Mystery;Alan Spencer
tt0314166;5.9;7638;Hey Arnold! The Movie;2002;76;Adventure,Animation,Comedy;Tuck Tucker
tt0084070;6.2;1211;Hey Good Lookin';1982;76;Animation,Comedy,Drama;Ralph Bakshi
tt0469099;6.3;1500;Hey Hey It's Esther Blueburger;2008;103;Comedy,Drama;Cathy Randall
tt6385856;6.8;1410;Hey Jude;2018;146;Drama,Romance;Shyamaprasad
tt0222012;7.9;13628;Hey Ram;2000;186;Crime,Drama,History;Kamal Haasan
tt11953194;6.2;4226;Hey Sinamika;2022;150;Drama,Romance;Brinda Master
tt12516292;6;1488;Hey There!;2021;82;Comedy;Reha Erdem
tt0154587;6.5;1112;Hey There, It's Yogi Bear;1964;89;Adventure,Animation,Comedy;
tt0806088;6;15466;Heyy Babyy;2007;144;Comedy,Drama;Sajid Khan
tt11384306;5.4;1209;Heza;2019;111;Drama;Munna Kasi
tt15166394;7.8;1810;Hi Five;2022;120;Action,Comedy,Drama;Rajsekhar
tt13364790;7;2595;Hi, Mom;2021;128;Comedy,Romance;Ling Jia
tt0065836;6.1;5498;Hi, Mom!;1970;87;Comedy,Drama;Brian De Palma
tt0288491;7.1;1549;Hi, Tereska;2001;86;Drama;Robert Glinski
tt0064425;6.6;6375;Hibernatus;1969;82;Comedy,Fantasy,Sci-Fi;Édouard Molinaro
tt0087301;8.2;1249;Hibiscus Town;1987;164;Drama,History,Romance;Jin Xie
tt1205558;5.5;20552;Hick;2011;99;Comedy,Drama;Derick Martini
tt0068698;6.3;1337;Hickey & Boggs;1972;111;Crime,Drama,Thriller;Robert Culp
tt6334884;4.7;3097;Hickok;2017;88;Drama,Western;Timothy Woodward Jr.
tt0317648;6.7;84416;Hidalgo;2004;136;Action,Adventure,Biography;Joe Johnston
tt1347007;5.6;3071;Hidden;2009;95;Horror,Thriller;P?l ?ie
tt2131532;6.4;24269;Hidden;2015;84;Horror,Sci-Fi,Thriller;
tt1664664;3.3;1851;Hidden 3D;2011;81;Horror,Thriller;Antoine Thomas
tt0099768;6.9;4441;Hidden Agenda;1990;108;Drama,Thriller;Ken Loach
tt0271543;4.5;1277;Hidden Agenda;2001;95;Action,Crime,Mystery;Marc S. Grenier
tt0114432;5.1;2336;Hidden Assassin;1995;104;Action,Crime,Drama;Ted Kotcheff
tt3289362;7;2831;Hidden Away;2014;96;Drama,Romance;Mikel Rueda
tt8478554;7;1606;Hidden Away;2020;120;Biography,Drama;Giorgio Diritti
tt16565742;6.4;5970;Hidden Blade;2023;128;Drama,History,Thriller;Er Cheng
tt4846340;7.8;245805;Hidden Figures;2016;127;Biography,Drama,History;Theodore Melfi
tt8434380;6.3;2456;Hidden Man;2018;137;Action,Crime,Drama;Wen Jiang
tt6879446;5.3;14661;Hidden Strike;2023;102;Action,Adventure,Comedy;Scott Waugh
tt0827181;5.1;1240;Hide;2008;97;Action,Crime,Drama;K.C. Bascombe
tt2723176;4.5;1161;Hide & Seek;2014;82;Drama,Romance;Joanna Coates
tt0095299;5.2;1887;Hide and Go Shriek;1988;90;Horror,Thriller;Skip Schoolnik
tt0382077;5.9;87630;Hide and Seek;2005;101;Horror,Mystery;John Polson
tt3155654;6.4;2241;Hide and Seek;2013;107;Mystery,Thriller;Jung Huh
tt1536374;5.7;1088;Hide Away;2011;88;Drama;Chris Eyre
tt1964773;6;1804;Hide Your Smiling Faces;2013;81;Drama;Daniel Patrick Carbone
tt0113303;5.3;7244;Hideaway;1995;106;Fantasy,Horror,Thriller;Brett Leonard
tt1504429;6.4;2941;Hideaway;2009;88;Drama;François Ozon
tt1692098;6.1;2814;Hideaways;2011;88;Fantasy,Thriller;Agn?s Merlet
tt0136244;6;6844;Hideous Kinky;1998;98;Adventure,Drama,Romance;Gillies MacKinnon
tt0119288;4.8;1273;Hideous!;1997;82;Comedy,Horror;Charles Band
tt10899402;4.3;7362;Hideout;2021;114;Horror,Mystery,Thriller;Kris Roselli
tt0097503;5.9;1794;Hider in the House;1989;108;Thriller;Matthew Patrick
tt27867635;7.5;2938;Hidimbha;2023;136;Action,Drama;Aneel Kanneganti
